epoch,iter,train_loss,val_loss
1,250,18.445357975006104,5.765953956017127
2,500,10.287776913136396,4.083165649414062
2,750,7.48369229888916,3.2654791729266828
3,1000,5.631431167241734,2.8406372674795297
3,1250,4.468308651924134,2.529287033667931
4,1500,3.602613204980872,2.2173424107478215
4,1750,3.1038295583724977,2.3742117685171276
5,2000,2.702720001613961,2.3607961977445164
6,2250,2.5162134436601753,2.2260234509981593
6,2500,2.258504434108734,2.5993450962946967
7,2750,2.1471730946569827,2.335289264385517
7,3000,3.2147378520965577,2.2173424107478215
8,3250,3.1704101667496047,2.2173424107478215
8,3500,3.178768846511841,2.2173424107478215
9,3750,3.2047059856039195,2.2173424107478215
10,4000,3.168960233392695,2.2173424107478215
10,4250,3.18554355764389,2.2173424107478215
11,4500,3.179686666713196,2.2173424107478215
11,4750,3.2244049825668335,2.2173424107478215
12,5000,3.1965286252973795,2.2173424107478215
12,5250,3.186576682090759,2.2173424107478215
13,5500,3.210137806680852,2.2173424107478215
14,5750,3.1986665791330537,2.2173424107478215
14,6000,3.210504331588745,2.2173424107478215
15,6250,3.199600523737842,2.2173424107478215
15,6500,3.16743025970459,2.2173424107478215
16,6750,3.1746865301992453,2.2173424107478215
16,7000,3.22899790096283,2.2173424107478215
17,7250,3.198287158738414,2.2173424107478215
18,7500,3.15394156360662,2.2173424107478215
