epoch,iter,train_loss,val_loss
1,250,15.84863038635254,4.096825864351713
2,500,9.27638174949712,2.6457098318246697
2,750,6.519869375228882,2.0625804953941933
3,1000,4.873512636507078,1.8225832050030049
3,1250,3.917912498474121,1.584681028512808
4,1500,3.1248307311011394,1.790000636761005
4,1750,2.8807115335464477,1.67683681840163
5,2000,2.488776924403427,1.7592164987417367
6,2250,2.326280336870384,1.824818103496845
6,2500,2.153147955417633,1.7746255352313702
7,2750,3.34168454927511,1.584681028512808
7,3000,3.38513489818573,1.584681028512808
8,3250,3.3790119752916126,1.584681028512808
8,3500,3.387792070388794,1.584681028512808
9,3750,3.369798166558275,1.584681028512808
10,4000,3.3924936728618866,1.584681028512808
10,4250,3.3294210968017577,1.584681028512808
11,4500,3.4023137402209356,1.584681028512808
11,4750,3.385197383880615,1.584681028512808
12,5000,3.3422506173233,1.584681028512808
12,5250,3.413360270500183,1.584681028512808
13,5500,3.441686743119773,1.584681028512808
14,5750,3.3550846601448265,1.584681028512808
14,6000,3.332715103149414,1.584681028512808
15,6250,3.43168942907136,1.584681028512808
15,6500,3.3606894397735596,1.584681028512808
16,6750,3.355208121177686,1.584681028512808
16,7000,3.41391325378418,1.584681028512808
17,7250,3.3934460557269226,1.584681028512808
