epoch,iter,train_loss,val_loss
1,250,18.932518589019775,6.540730295034555
2,500,11.054958030903995,4.5619910583496095
2,750,8.05526491355896,3.8217372137216423
3,1000,6.299440815110805,3.3011691677386943
3,1250,5.043654953956604,3.539977530846229
4,1500,4.264672534092636,3.123870634812575
4,1750,3.7245480012893677,3.082975137563852
5,2000,3.306640583956091,3.6432307915320763
6,2250,3.073554470559078,3.6629308776855467
6,2500,2.8451596207618715,4.017261162391076
7,2750,2.714058249282789,3.4329758465106672
7,3000,3.7945745544433596,3.123870634812575
8,3250,3.799769175928107,3.123870634812575
8,3500,3.771376474380493,3.123870634812575
9,3750,3.768883413894445,3.123870634812575
10,4000,3.8362381924500712,3.123870634812575
10,4250,3.8289190587997437,3.123870634812575
11,4500,3.776982247657924,3.123870634812575
11,4750,3.821724459648132,3.123870634812575
12,5000,3.845188278795765,3.123870634812575
12,5250,3.7784207878112794,3.123870634812575
13,5500,3.7836254620513285,3.123870634812575
14,5750,3.804197224779629,3.123870634812575
14,6000,3.73170786857605,3.123870634812575
15,6250,3.8473014072707907,3.123870634812575
15,6500,3.8295113554000855,3.123870634812575
16,6750,3.8341959153071192,3.123870634812575
16,7000,3.768778100967407,3.123870634812575
17,7250,3.7425406704285438,3.123870634812575
18,7500,3.82345067433119,3.123870634812575
