epoch,iter,train_loss,val_loss
1,250,18.158398029327394,5.733704025268555
2,500,10.398059170609733,4.021617565448468
2,750,7.633940565109253,3.3204123059786284
3,1000,5.798704910230595,3.1905486139150767
3,1250,4.523243249893189,2.597671503507174
4,1500,3.7142768391199112,3.1052585666363055
4,1750,3.2944349064826963,3.0552228552011345
5,2000,2.8589124995746706,2.5189723146878755
6,2250,2.6836479055289404,2.8035495018592247
6,2500,2.4067968316078185,2.559576944204477
7,2750,2.2762050998534544,3.4307201350285457
7,3000,2.0997422442436218,4.035460666363056
8,3250,2.01785071859905,3.604804455096905
8,3500,2.6741058855056763,2.5189723146878755
9,3750,2.697051853526896,2.5189723146878755
10,4000,2.6738407407522233,2.5189723146878755
10,4250,2.631117708206177,2.5189723146878755
11,4500,2.7241999166682653,2.5189723146878755
11,4750,2.679295581817627,2.5189723146878755
12,5000,2.6473188931214473,2.5189723146878755
12,5250,2.710708242416382,2.5189723146878755
13,5500,2.6781512470071163,2.5189723146878755
14,5750,2.7300279708703856,2.5189723146878755
14,6000,2.6634998421669005,2.5189723146878755
15,6250,2.6532436897261604,2.5189723146878755
15,6500,2.674602381706238,2.5189723146878755
16,6750,2.696821244983251,2.5189723146878755
16,7000,2.7200128993988035,2.5189723146878755
17,7250,2.6725011086055277,2.5189723146878755
18,7500,2.663056240322801,2.5189723146878755
18,7750,2.6665108580589294,2.5189723146878755
19,8000,2.6889767584149866,2.5189723146878755
